Date,Product,Quantity
2024-03-21,Coffee Beans,56
2024-03-21,Energy Drinks,32
2024-03-21,Laundry Detergent,16
2024-03-21,Olive Oil,24
2024-03-21,Organic Green Tea,51
2024-03-21,Shampoo,23
2024-03-21,Sparkling Water,66
2024-03-21,Whole Wheat Bread,56
2024-03-22,Cat Food,38
2024-03-22,Chocolate Bars,22
2024-03-22,Coffee Beans,53
2024-03-22,Energy Drinks,48
2024-03-22,Laundry Detergent,12
2024-03-22,Olive Oil,30
2024-03-22,Organic Green Tea,64
2024-03-22,Shampoo,26
2024-03-22,Sparkling Water,65
2024-03-22,Whole Wheat Bread,55
2024-03-23,Cat Food,38
2024-03-23,Chocolate Bars,40
2024-03-23,Coffee Beans,57
2024-03-23,Energy Drinks,88
2024-03-23,Laundry Detergent,16
2024-03-23,Olive Oil,31
2024-03-23,Organic Green Tea,62
2024-03-23,Shampoo,24
2024-03-23,Sparkling Water,103
2024-03-23,Whole Wheat Bread,53
2024-03-24,Cat Food,33
2024-03-24,Chocolate Bars,37
2024-03-24,Coffee Beans,61
2024-03-24,Energy Drinks,58
2024-03-24,Laundry Detergent,13
2024-03-24,Olive Oil,22
2024-03-24,Organic Green Tea,62
2024-03-24,Shampoo,26
2024-03-24,Sparkling Water,131
2024-03-24,Whole Wheat Bread,69
2024-03-25,Cat Food,33
2024-03-25,Chocolate Bars,26
2024-03-25,Coffee Beans,43
2024-03-25,Energy Drinks,34
2024-03-25,Laundry Detergent,12
2024-03-25,Olive Oil,29
2024-03-25,Organic Green Tea,66
2024-03-25,Shampoo,27
2024-03-25,Sparkling Water,117
2024-03-25,Whole Wheat Bread,65
2024-03-26,Cat Food,38
2024-03-26,Chocolate Bars,27
2024-03-26,Coffee Beans,50
2024-03-26,Energy Drinks,36
2024-03-26,Laundry Detergent,14
2024-03-26,Olive Oil,27
2024-03-26,Organic Green Tea,75
2024-03-26,Shampoo,26
2024-03-26,Sparkling Water,93
2024-03-26,Whole Wheat Bread,46
2024-03-27,Cat Food,32
2024-03-27,Chocolate Bars,25
2024-03-27,Coffee Beans,58
2024-03-27,Energy Drinks,32
2024-03-27,Laundry Detergent,13
2024-03-27,Olive Oil,26
2024-03-27,Organic Green Tea,72
2024-03-27,Shampoo,25
2024-03-27,Sparkling Water,91
2024-03-27,Whole Wheat Bread,50
2024-03-28,Cat Food,35
2024-03-28,Chocolate Bars,33
2024-03-28,Coffee Beans,43
2024-03-28,Energy Drinks,35
2024-03-28,Laundry Detergent,14
2024-03-28,Olive Oil,33
2024-03-28,Organic Green Tea,53
2024-03-28,Shampoo,23
2024-03-28,Sparkling Water,57
2024-03-28,Whole Wheat Bread,54
2024-03-29,Cat Food,39
2024-03-29,Chocolate Bars,25
2024-03-29,Coffee Beans,55
2024-03-29,Energy Drinks,40
2024-03-29,Laundry Detergent,12
2024-03-29,Olive Oil,26
2024-03-29,Organic Green Tea,57
2024-03-29,Shampoo,25
2024-03-29,Sparkling Water,76
2024-03-29,Whole Wheat Bread,50
2024-03-30,Cat Food,33
2024-03-30,Chocolate Bars,33
2024-03-30,Coffee Beans,61
2024-03-30,Energy Drinks,40
2024-03-30,Laundry Detergent,17
2024-03-30,Olive Oil,26
2024-03-30,Organic Green Tea,80
2024-03-30,Shampoo,23
2024-03-30,Sparkling Water,86
2024-03-30,Whole Wheat Bread,64
2024-03-31,Cat Food,43
2024-03-31,Chocolate Bars,39
2024-03-31,Coffee Beans,58
2024-03-31,Energy Drinks,61
2024-03-31,Laundry Detergent,17
2024-03-31,Olive Oil,29
2024-03-31,Organic Green Tea,63
2024-03-31,Shampoo,24
2024-03-31,Sparkling Water,90
2024-03-31,Whole Wheat Bread,56
2024-04-01,Cat Food,42
2024-04-01,Chocolate Bars,22
2024-04-01,Coffee Beans,50
2024-04-01,Energy Drinks,54
2024-04-01,Laundry Detergent,10
2024-04-01,Olive Oil,31
2024-04-01,Organic Green Tea,63
2024-04-01,Shampoo,24
2024-04-01,Sparkling Water,82
2024-04-01,Whole Wheat Bread,67
2024-04-02,Cat Food,31
2024-04-02,Chocolate Bars,34
2024-04-02,Coffee Beans,43
2024-04-02,Energy Drinks,34
2024-04-02,Laundry Detergent,17
2024-04-02,Olive Oil,28
2024-04-02,Organic Green Tea,70
2024-04-02,Shampoo,23
2024-04-02,Sparkling Water,77
2024-04-02,Whole Wheat Bread,62
2024-04-03,Cat Food,34
2024-04-03,Chocolate Bars,18
2024-04-03,Coffee Beans,47
2024-04-03,Energy Drinks,60
2024-04-03,Laundry Detergent,13
2024-04-03,Olive Oil,33
2024-04-03,Organic Green Tea,58
2024-04-03,Shampoo,21
2024-04-03,Sparkling Water,54
2024-04-03,Whole Wheat Bread,56
2024-04-04,Cat Food,29
2024-04-04,Chocolate Bars,35
2024-04-04,Coffee Beans,42
2024-04-04,Energy Drinks,49
2024-04-04,Laundry Detergent,17
2024-04-04,Olive Oil,31
2024-04-04,Organic Green Tea,66
2024-04-04,Shampoo,23
2024-04-04,Sparkling Water,96
2024-04-04,Whole Wheat Bread,61
2024-04-05,Cat Food,34
2024-04-05,Chocolate Bars,24
2024-04-05,Coffee Beans,66
2024-04-05,Energy Drinks,55
2024-04-05,Laundry Detergent,15
2024-04-05,Olive Oil,21
2024-04-05,Organic Green Tea,55
2024-04-05,Shampoo,25
2024-04-05,Sparkling Water,68
2024-04-05,Whole Wheat Bread,61
2024-04-06,Cat Food,40
2024-04-06,Chocolate Bars,30
2024-04-06,Coffee Beans,67
2024-04-06,Energy Drinks,51
2024-04-06,Laundry Detergent,15
2024-04-06,Olive Oil,27
2024-04-06,Organic Green Tea,67
2024-04-06,Shampoo,22
2024-04-06,Sparkling Water,106
2024-04-06,Whole Wheat Bread,57
2024-04-07,Cat Food,36
2024-04-07,Chocolate Bars,20
2024-04-07,Coffee Beans,60
2024-04-07,Energy Drinks,75
2024-04-07,Laundry Detergent,14
2024-04-07,Olive Oil,27
2024-04-07,Organic Green Tea,75
2024-04-07,Shampoo,25
2024-04-07,Sparkling Water,140
2024-04-07,Whole Wheat Bread,56
2024-04-08,Cat Food,39
2024-04-08,Chocolate Bars,24
2024-04-08,Coffee Beans,53
2024-04-08,Energy Drinks,32
2024-04-08,Laundry Detergent,17
2024-04-08,Olive Oil,31
2024-04-08,Organic Green Tea,53
2024-04-08,Shampoo,28
2024-04-08,Sparkling Water,71
2024-04-08,Whole Wheat Bread,56
2024-04-09,Cat Food,32
2024-04-09,Chocolate Bars,21
2024-04-09,Coffee Beans,50
2024-04-09,Energy Drinks,54
2024-04-09,Laundry Detergent,12
2024-04-09,Olive Oil,20
2024-04-09,Organic Green Tea,69
2024-04-09,Shampoo,27
2024-04-09,Sparkling Water,46
2024-04-09,Whole Wheat Bread,60
2024-04-10,Cat Food,40
2024-04-10,Chocolate Bars,23
2024-04-10,Coffee Beans,50
2024-04-10,Energy Drinks,46
2024-04-10,Laundry Detergent,16
2024-04-10,Olive Oil,38
2024-04-10,Organic Green Tea,66
2024-04-10,Shampoo,28
2024-04-10,Sparkling Water,81
2024-04-10,Whole Wheat Bread,56
2024-04-11,Cat Food,35
2024-04-11,Chocolate Bars,26
2024-04-11,Coffee Beans,56
2024-04-11,Energy Drinks,50
2024-04-11,Laundry Detergent,17
2024-04-11,Olive Oil,31
2024-04-11,Organic Green Tea,70
2024-04-11,Shampoo,25
2024-04-11,Sparkling Water,102
2024-04-11,Whole Wheat Bread,47
2024-04-12,Cat Food,37
2024-04-12,Chocolate Bars,31
2024-04-12,Coffee Beans,57
2024-04-12,Energy Drinks,31
2024-04-12,Laundry Detergent,16
2024-04-12,Olive Oil,30
2024-04-12,Organic Green Tea,68
2024-04-12,Shampoo,27
2024-04-12,Sparkling Water,115
2024-04-12,Whole Wheat Bread,51
2024-04-13,Cat Food,37
2024-04-13,Chocolate Bars,33
2024-04-13,Coffee Beans,61
2024-04-13,Energy Drinks,48
2024-04-13,Laundry Detergent,20
2024-04-13,Olive Oil,33
2024-04-13,Organic Green Tea,85
2024-04-13,Shampoo,23
2024-04-13,Sparkling Water,80
2024-04-13,Whole Wheat Bread,61
2024-04-14,Cat Food,33
2024-04-14,Chocolate Bars,34
2024-04-14,Coffee Beans,61
2024-04-14,Energy Drinks,71
2024-04-14,Laundry Detergent,14
2024-04-14,Olive Oil,37
2024-04-14,Organic Green Tea,74
2024-04-14,Shampoo,23
2024-04-14,Sparkling Water,111
2024-04-14,Whole Wheat Bread,61
2024-04-15,Cat Food,33
2024-04-15,Chocolate Bars,21
2024-04-15,Coffee Beans,49
2024-04-15,Energy Drinks,34
2024-04-15,Laundry Detergent,17
2024-04-15,Olive Oil,32
2024-04-15,Organic Green Tea,63
2024-04-15,Shampoo,19
2024-04-15,Sparkling Water,78
2024-04-15,Whole Wheat Bread,67
2024-04-16,Cat Food,41
2024-04-16,Chocolate Bars,22
2024-04-16,Coffee Beans,34
2024-04-16,Energy Drinks,49
2024-04-16,Laundry Detergent,15
2024-04-16,Olive Oil,32
2024-04-16,Organic Green Tea,67
2024-04-16,Shampoo,27
2024-04-16,Sparkling Water,84
2024-04-16,Whole Wheat Bread,48
2024-04-17,Cat Food,39
2024-04-17,Chocolate Bars,36
2024-04-17,Coffee Beans,40
2024-04-17,Energy Drinks,29
2024-04-17,Laundry Detergent,18
2024-04-17,Olive Oil,30
2024-04-17,Organic Green Tea,71
2024-04-17,Shampoo,28
2024-04-17,Sparkling Water,126
2024-04-17,Whole Wheat Bread,58
2024-04-18,Cat Food,42
2024-04-18,Chocolate Bars,23
2024-04-18,Coffee Beans,62
2024-04-18,Energy Drinks,54
2024-04-18,Laundry Detergent,15
2024-04-18,Olive Oil,29
2024-04-18,Organic Green Tea,67
2024-04-18,Shampoo,24
2024-04-18,Sparkling Water,62
2024-04-18,Whole Wheat Bread,64
2024-04-19,Cat Food,39
2024-04-19,Chocolate Bars,35
2024-04-19,Coffee Beans,64
2024-04-19,Energy Drinks,31
2024-04-19,Laundry Detergent,14
2024-04-19,Olive Oil,28
2024-04-19,Organic Green Tea,67
2024-04-19,Shampoo,24
2024-04-19,Sparkling Water,90
2024-04-19,Whole Wheat Bread,68
2024-04-20,Cat Food,38
2024-04-20,Chocolate Bars,30
2024-04-20,Coffee Beans,65
2024-04-20,Energy Drinks,71
2024-04-20,Laundry Detergent,18
2024-04-20,Olive Oil,26
2024-04-20,Organic Green Tea,67
2024-04-20,Shampoo,23
2024-04-20,Sparkling Water,112
2024-04-20,Whole Wheat Bread,59
2024-04-21,Cat Food,31
2024-04-21,Chocolate Bars,32
2024-04-21,Coffee Beans,73
2024-04-21,Energy Drinks,72
2024-04-21,Laundry Detergent,14
2024-04-21,Olive Oil,27
2024-04-21,Organic Green Tea,68
2024-04-21,Shampoo,26
2024-04-21,Sparkling Water,123
2024-04-21,Whole Wheat Bread,64
2024-04-22,Cat Food,37
2024-04-22,Chocolate Bars,32
2024-04-22,Coffee Beans,54
2024-04-22,Energy Drinks,37
2024-04-22,Laundry Detergent,12
2024-04-22,Olive Oil,25
2024-04-22,Organic Green Tea,56
2024-04-22,Shampoo,27
2024-04-22,Sparkling Water,87
2024-04-22,Whole Wheat Bread,59
2024-04-23,Cat Food,38
2024-04-23,Chocolate Bars,33
2024-04-23,Coffee Beans,76
2024-04-23,Energy Drinks,51
2024-04-23,Laundry Detergent,14
2024-04-23,Olive Oil,29
2024-04-23,Organic Green Tea,81
2024-04-23,Shampoo,21
2024-04-23,Sparkling Water,91
2024-04-23,Whole Wheat Bread,57
2024-04-24,Cat Food,45
2024-04-24,Chocolate Bars,26
2024-04-24,Coffee Beans,60
2024-04-24,Energy Drinks,47
2024-04-24,Laundry Detergent,16
2024-04-24,Olive Oil,23
2024-04-24,Organic Green Tea,57
2024-04-24,Shampoo,26
2024-04-24,Sparkling Water,80
2024-04-24,Whole Wheat Bread,55
2024-04-25,Cat Food,40
2024-04-25,Chocolate Bars,25
2024-04-25,Coffee Beans,51
2024-04-25,Energy Drinks,38
2024-04-25,Laundry Detergent,18
2024-04-25,Olive Oil,30
2024-04-25,Organic Green Tea,62
2024-04-25,Shampoo,24
2024-04-25,Sparkling Water,90
2024-04-25,Whole Wheat Bread,58
2024-04-26,Cat Food,44
2024-04-26,Chocolate Bars,26
2024-04-26,Coffee Beans,44
2024-04-26,Energy Drinks,33
2024-04-26,Laundry Detergent,15
2024-04-26,Olive Oil,29
2024-04-26,Organic Green Tea,61
2024-04-26,Shampoo,25
2024-04-26,Sparkling Water,81
2024-04-26,Whole Wheat Bread,42
2024-04-27,Cat Food,40
2024-04-27,Chocolate Bars,34
2024-04-27,Coffee Beans,51
2024-04-27,Energy Drinks,32
2024-04-27,Laundry Detergent,18
2024-04-27,Olive Oil,30
2024-04-27,Organic Green Tea,82
2024-04-27,Shampoo,26
2024-04-27,Sparkling Water,115
2024-04-27,Whole Wheat Bread,66
2024-04-28,Cat Food,35
2024-04-28,Chocolate Bars,38
2024-04-28,Coffee Beans,70
2024-04-28,Energy Drinks,68
2024-04-28,Laundry Detergent,12
2024-04-28,Olive Oil,28
2024-04-28,Organic Green Tea,71
2024-04-28,Shampoo,25
2024-04-28,Sparkling Water,97
2024-04-28,Whole Wheat Bread,62
2024-04-29,Cat Food,38
2024-04-29,Chocolate Bars,27
2024-04-29,Coffee Beans,46
2024-04-29,Energy Drinks,27
2024-04-29,Laundry Detergent,14
2024-04-29,Olive Oil,40
2024-04-29,Organic Green Tea,78
2024-04-29,Shampoo,25
2024-04-29,Sparkling Water,92
2024-04-29,Whole Wheat Bread,55
2024-04-30,Cat Food,39
2024-04-30,Chocolate Bars,30
2024-04-30,Coffee Beans,41
2024-04-30,Energy Drinks,46
2024-04-30,Laundry Detergent,14
2024-04-30,Olive Oil,34
2024-04-30,Organic Green Tea,62
2024-04-30,Shampoo,25
2024-04-30,Sparkling Water,86
2024-04-30,Whole Wheat Bread,67
2024-05-01,Cat Food,34
2024-05-01,Chocolate Bars,36
2024-05-01,Coffee Beans,47
2024-05-01,Energy Drinks,42
2024-05-01,Laundry Detergent,15
2024-05-01,Olive Oil,25
2024-05-01,Organic Green Tea,70
2024-05-01,Shampoo,27
2024-05-01,Sparkling Water,104
2024-05-01,Whole Wheat Bread,52
2024-05-02,Cat Food,37
2024-05-02,Chocolate Bars,29
2024-05-02,Coffee Beans,44
2024-05-02,Energy Drinks,52
2024-05-02,Laundry Detergent,15
2024-05-02,Olive Oil,30
2024-05-02,Organic Green Tea,61
2024-05-02,Shampoo,26
2024-05-02,Sparkling Water,86
2024-05-02,Whole Wheat Bread,54
2024-05-03,Cat Food,37
2024-05-03,Chocolate Bars,28
2024-05-03,Coffee Beans,65
2024-05-03,Energy Drinks,41
2024-05-03,Laundry Detergent,16
2024-05-03,Olive Oil,27
2024-05-03,Organic Green Tea,85
2024-05-03,Shampoo,25
2024-05-03,Sparkling Water,59
2024-05-03,Whole Wheat Bread,67
2024-05-04,Cat Food,44
2024-05-04,Chocolate Bars,22
2024-05-04,Coffee Beans,77
2024-05-04,Energy Drinks,57
2024-05-04,Laundry Detergent,14
2024-05-04,Olive Oil,26
2024-05-04,Organic Green Tea,64
2024-05-04,Shampoo,22
2024-05-04,Sparkling Water,128
2024-05-04,Whole Wheat Bread,56
2024-05-05,Cat Food,30
2024-05-05,Chocolate Bars,15
2024-05-05,Coffee Beans,68
2024-05-05,Energy Drinks,74
2024-05-05,Laundry Detergent,15
2024-05-05,Olive Oil,25
2024-05-05,Organic Green Tea,77
2024-05-05,Shampoo,24
2024-05-05,Sparkling Water,88
2024-05-05,Whole Wheat Bread,58
2024-05-06,Cat Food,43
2024-05-06,Chocolate Bars,29
2024-05-06,Coffee Beans,64
2024-05-06,Energy Drinks,48
2024-05-06,Laundry Detergent,15
2024-05-06,Olive Oil,31
2024-05-06,Organic Green Tea,73
2024-05-06,Shampoo,27
2024-05-06,Sparkling Water,77
2024-05-06,Whole Wheat Bread,55
2024-05-07,Cat Food,35
2024-05-07,Chocolate Bars,26
2024-05-07,Coffee Beans,53
2024-05-07,Energy Drinks,48
2024-05-07,Laundry Detergent,13
2024-05-07,Olive Oil,27
2024-05-07,Organic Green Tea,71
2024-05-07,Shampoo,25
2024-05-07,Sparkling Water,78
2024-05-07,Whole Wheat Bread,61
2024-05-08,Cat Food,33
2024-05-08,Chocolate Bars,24
2024-05-08,Coffee Beans,46
2024-05-08,Energy Drinks,50
2024-05-08,Laundry Detergent,15
2024-05-08,Olive Oil,33
2024-05-08,Organic Green Tea,67
2024-05-08,Shampoo,26
2024-05-08,Sparkling Water,109
2024-05-08,Whole Wheat Bread,57
2024-05-09,Cat Food,43
2024-05-09,Chocolate Bars,28
2024-05-09,Coffee Beans,64
2024-05-09,Energy Drinks,28
2024-05-09,Laundry Detergent,15
2024-05-09,Olive Oil,33
2024-05-09,Organic Green Tea,67
2024-05-09,Shampoo,29
2024-05-09,Sparkling Water,54
2024-05-09,Whole Wheat Bread,49
2024-05-10,Cat Food,41
2024-05-10,Chocolate Bars,27
2024-05-10,Coffee Beans,57
2024-05-10,Energy Drinks,53
2024-05-10,Laundry Detergent,15
2024-05-10,Olive Oil,35
2024-05-10,Organic Green Tea,69
2024-05-10,Shampoo,27
2024-05-10,Sparkling Water,137
2024-05-10,Whole Wheat Bread,53
2024-05-11,Cat Food,43
2024-05-11,Chocolate Bars,40
2024-05-11,Coffee Beans,57
2024-05-11,Energy Drinks,72
2024-05-11,Laundry Detergent,15
2024-05-11,Olive Oil,27
2024-05-11,Organic Green Tea,74
2024-05-11,Shampoo,25
2024-05-11,Sparkling Water,125
2024-05-11,Whole Wheat Bread,58
2024-05-12,Cat Food,41
2024-05-12,Chocolate Bars,33
2024-05-12,Coffee Beans,66
2024-05-12,Energy Drinks,47
2024-05-12,Laundry Detergent,15
2024-05-12,Olive Oil,32
2024-05-12,Organic Green Tea,84
2024-05-12,Shampoo,24
2024-05-12,Sparkling Water,110
2024-05-12,Whole Wheat Bread,61
2024-05-13,Cat Food,46
2024-05-13,Chocolate Bars,23
2024-05-13,Coffee Beans,46
2024-05-13,Energy Drinks,42
2024-05-13,Laundry Detergent,14
2024-05-13,Olive Oil,32
2024-05-13,Organic Green Tea,87
2024-05-13,Shampoo,20
2024-05-13,Sparkling Water,87
2024-05-13,Whole Wheat Bread,59
2024-05-14,Cat Food,41
2024-05-14,Chocolate Bars,32
2024-05-14,Coffee Beans,42
2024-05-14,Energy Drinks,45
2024-05-14,Laundry Detergent,18
2024-05-14,Olive Oil,28
2024-05-14,Organic Green Tea,64
2024-05-14,Shampoo,25
2024-05-14,Sparkling Water,92
2024-05-14,Whole Wheat Bread,59
2024-05-15,Cat Food,38
2024-05-15,Chocolate Bars,26
2024-05-15,Coffee Beans,60
2024-05-15,Energy Drinks,43
2024-05-15,Laundry Detergent,12
2024-05-15,Olive Oil,27
2024-05-15,Organic Green Tea,57
2024-05-15,Shampoo,25
2024-05-15,Sparkling Water,96
2024-05-15,Whole Wheat Bread,46
2024-05-16,Cat Food,40
2024-05-16,Chocolate Bars,30
2024-05-16,Coffee Beans,68
2024-05-16,Energy Drinks,49
2024-05-16,Laundry Detergent,13
2024-05-16,Olive Oil,36
2024-05-16,Organic Green Tea,68
2024-05-16,Shampoo,26
2024-05-16,Sparkling Water,98
2024-05-16,Whole Wheat Bread,62
2024-05-17,Cat Food,43
2024-05-17,Chocolate Bars,24
2024-05-17,Coffee Beans,42
2024-05-17,Energy Drinks,61
2024-05-17,Laundry Detergent,21
2024-05-17,Olive Oil,31
2024-05-17,Organic Green Tea,90
2024-05-17,Shampoo,25
2024-05-17,Sparkling Water,97
2024-05-17,Whole Wheat Bread,58
2024-05-18,Cat Food,36
2024-05-18,Chocolate Bars,28
2024-05-18,Coffee Beans,74
2024-05-18,Energy Drinks,80
2024-05-18,Laundry Detergent,13
2024-05-18,Olive Oil,32
2024-05-18,Organic Green Tea,69
2024-05-18,Shampoo,25
2024-05-18,Sparkling Water,108
2024-05-18,Whole Wheat Bread,71
2024-05-19,Cat Food,36
2024-05-19,Chocolate Bars,33
2024-05-19,Coffee Beans,62
2024-05-19,Energy Drinks,42
2024-05-19,Laundry Detergent,12
2024-05-19,Olive Oil,27
2024-05-19,Organic Green Tea,91
2024-05-19,Shampoo,22
2024-05-19,Sparkling Water,102
2024-05-19,Whole Wheat Bread,65
2024-05-20,Cat Food,37
2024-05-20,Chocolate Bars,27
2024-05-20,Coffee Beans,49
2024-05-20,Energy Drinks,52
2024-05-20,Laundry Detergent,17
2024-05-20,Olive Oil,26
2024-05-20,Organic Green Tea,83
2024-05-20,Shampoo,23
2024-05-20,Sparkling Water,86
2024-05-20,Whole Wheat Bread,63
2024-05-21,Cat Food,31
2024-05-21,Chocolate Bars,30
2024-05-21,Coffee Beans,48
2024-05-21,Energy Drinks,60
2024-05-21,Laundry Detergent,10
2024-05-21,Olive Oil,28
2024-05-21,Organic Green Tea,65
2024-05-21,Shampoo,26
2024-05-21,Sparkling Water,85
2024-05-21,Whole Wheat Bread,59
2024-05-22,Cat Food,39
2024-05-22,Chocolate Bars,26
2024-05-22,Coffee Beans,46
2024-05-22,Energy Drinks,50
2024-05-22,Laundry Detergent,15
2024-05-22,Olive Oil,30
2024-05-22,Organic Green Tea,74
2024-05-22,Shampoo,29
2024-05-22,Sparkling Water,107
2024-05-22,Whole Wheat Bread,64
2024-05-23,Cat Food,31
2024-05-23,Chocolate Bars,17
2024-05-23,Coffee Beans,53
2024-05-23,Energy Drinks,58
2024-05-23,Laundry Detergent,20
2024-05-23,Olive Oil,26
2024-05-23,Organic Green Tea,83
2024-05-23,Shampoo,25
2024-05-23,Sparkling Water,98
2024-05-23,Whole Wheat Bread,59
2024-05-24,Cat Food,39
2024-05-24,Chocolate Bars,25
2024-05-24,Coffee Beans,46
2024-05-24,Energy Drinks,68
2024-05-24,Laundry Detergent,12
2024-05-24,Olive Oil,30
2024-05-24,Organic Green Tea,66
2024-05-24,Shampoo,26
2024-05-24,Sparkling Water,42
2024-05-24,Whole Wheat Bread,56
2024-05-25,Cat Food,42
2024-05-25,Chocolate Bars,38
2024-05-25,Coffee Beans,71
2024-05-25,Energy Drinks,80
2024-05-25,Laundry Detergent,11
2024-05-25,Olive Oil,24
2024-05-25,Organic Green Tea,75
2024-05-25,Shampoo,27
2024-05-25,Sparkling Water,119
2024-05-25,Whole Wheat Bread,76
2024-05-26,Cat Food,37
2024-05-26,Chocolate Bars,31
2024-05-26,Coffee Beans,68
2024-05-26,Energy Drinks,67
2024-05-26,Laundry Detergent,12
2024-05-26,Olive Oil,26
2024-05-26,Organic Green Tea,71
2024-05-26,Shampoo,24
2024-05-26,Sparkling Water,111
2024-05-26,Whole Wheat Bread,68
2024-05-27,Cat Food,45
2024-05-27,Chocolate Bars,26
2024-05-27,Coffee Beans,51
2024-05-27,Energy Drinks,57
2024-05-27,Laundry Detergent,17
2024-05-27,Olive Oil,33
2024-05-27,Organic Green Tea,61
2024-05-27,Shampoo,26
2024-05-27,Sparkling Water,89
2024-05-27,Whole Wheat Bread,60
2024-05-28,Cat Food,33
2024-05-28,Chocolate Bars,33
2024-05-28,Coffee Beans,46
2024-05-28,Energy Drinks,47
2024-05-28,Laundry Detergent,18
2024-05-28,Olive Oil,33
2024-05-28,Organic Green Tea,64
2024-05-28,Shampoo,24
2024-05-28,Sparkling Water,83
2024-05-28,Whole Wheat Bread,49
2024-05-29,Cat Food,44
2024-05-29,Chocolate Bars,23
2024-05-29,Coffee Beans,48
2024-05-29,Energy Drinks,46
2024-05-29,Laundry Detergent,14
2024-05-29,Olive Oil,29
2024-05-29,Organic Green Tea,60
2024-05-29,Shampoo,27
2024-05-29,Sparkling Water,107
2024-05-29,Whole Wheat Bread,49
2024-05-30,Cat Food,42
2024-05-30,Chocolate Bars,19
2024-05-30,Coffee Beans,59
2024-05-30,Energy Drinks,41
2024-05-30,Laundry Detergent,17
2024-05-30,Olive Oil,27
2024-05-30,Organic Green Tea,70
2024-05-30,Shampoo,26
2024-05-30,Sparkling Water,105
2024-05-30,Whole Wheat Bread,58
2024-05-31,Cat Food,32
2024-05-31,Chocolate Bars,26
2024-05-31,Coffee Beans,57
2024-05-31,Energy Drinks,63
2024-05-31,Laundry Detergent,18
2024-05-31,Olive Oil,27
2024-05-31,Organic Green Tea,64
2024-05-31,Shampoo,26
2024-05-31,Sparkling Water,77
2024-05-31,Whole Wheat Bread,57
2024-06-01,Cat Food,69
2024-06-01,Chocolate Bars,36
2024-06-01,Coffee Beans,69
2024-06-01,Energy Drinks,75
2024-06-01,Laundry Detergent,28
2024-06-01,Olive Oil,35
2024-06-01,Organic Green Tea,114
2024-06-01,Shampoo,34
2024-06-01,Sparkling Water,212
2024-06-01,Whole Wheat Bread,75
2024-06-02,Cat Food,55
2024-06-02,Chocolate Bars,35
2024-06-02,Coffee Beans,91
2024-06-02,Energy Drinks,130
2024-06-02,Laundry Detergent,20
2024-06-02,Olive Oil,40
2024-06-02,Organic Green Tea,92
2024-06-02,Shampoo,38
2024-06-02,Sparkling Water,154
2024-06-02,Whole Wheat Bread,79
2024-06-03,Cat Food,48
2024-06-03,Chocolate Bars,32
2024-06-03,Coffee Beans,76
2024-06-03,Energy Drinks,78
2024-06-03,Laundry Detergent,14
2024-06-03,Olive Oil,40
2024-06-03,Organic Green Tea,113
2024-06-03,Shampoo,42
2024-06-03,Sparkling Water,122
2024-06-03,Whole Wheat Bread,84
2024-06-04,Cat Food,46
2024-06-04,Chocolate Bars,37
2024-06-04,Coffee Beans,51
2024-06-04,Energy Drinks,43
2024-06-04,Laundry Detergent,18
2024-06-04,Olive Oil,38
2024-06-04,Organic Green Tea,121
2024-06-04,Shampoo,31
2024-06-04,Sparkling Water,142
2024-06-04,Whole Wheat Bread,76
2024-06-05,Cat Food,52
2024-06-05,Chocolate Bars,36
2024-06-05,Coffee Beans,70
2024-06-05,Energy Drinks,75
2024-06-05,Laundry Detergent,19
2024-06-05,Olive Oil,35
2024-06-05,Organic Green Tea,79
2024-06-05,Shampoo,36
2024-06-05,Sparkling Water,182
2024-06-05,Whole Wheat Bread,67
2024-06-06,Cat Food,54
2024-06-06,Chocolate Bars,37
2024-06-06,Coffee Beans,62
2024-06-06,Energy Drinks,34
2024-06-06,Laundry Detergent,21
2024-06-06,Olive Oil,41
2024-06-06,Organic Green Tea,106
2024-06-06,Shampoo,35
2024-06-06,Sparkling Water,190
2024-06-06,Whole Wheat Bread,77
2024-06-07,Cat Food,54
2024-06-07,Chocolate Bars,47
2024-06-07,Coffee Beans,69
2024-06-07,Energy Drinks,80
2024-06-07,Laundry Detergent,21
2024-06-07,Olive Oil,33
2024-06-07,Organic Green Tea,131
2024-06-07,Shampoo,36
2024-06-07,Sparkling Water,169
2024-06-07,Whole Wheat Bread,66
2024-06-08,Cat Food,38
2024-06-08,Chocolate Bars,27
2024-06-08,Coffee Beans,55
2024-06-08,Energy Drinks,86
2024-06-08,Laundry Detergent,18
